FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
AGEY12Y13MCE,63630,63630,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63631,63631,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63632,63632,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63640,63640,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63641,63641,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63642,63642,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63650,63650,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63651,63651,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63652,63652,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63660,63660,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63661,63661,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63662,63662,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63670,63670,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63671,63671,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63672,63672,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63680,63680,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63681,63681,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63682,63682,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63690,63690,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63691,63691,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63692,63692,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63700,63700,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
AGEY12Y13MCE,63701,63701,2,1,40,2,2,0,,0,,0,C,N,N,,,,,
