FMTNAME,START,END,LABEL,MIN,MAX,DEFAULT,LENGTH,FUZZ,PREFIX,MULT,FILL,NOEDIT,TYPE,SEXCL,EEXCL,HLO,DECSEP,DIG3SEP,DATATYPE,LANGUAGE
I011721AS1Y16Y17RC,M05349,M05349,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05351,M05351,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05352,M05352,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05359,M05359,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05361,M05361,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05362,M05362,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05369,M05369,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05371,M05371,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05372,M05372,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05379,M05379,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0539,M0539,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0540,M0540,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05411,M05411,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05412,M05412,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05419,M05419,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05421,M05421,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05422,M05422,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05429,M05429,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05431,M05431,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05432,M05432,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05439,M05439,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05441,M05441,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05442,M05442,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05449,M05449,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05451,M05451,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05452,M05452,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05459,M05459,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05461,M05461,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05462,M05462,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05469,M05469,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05471,M05471,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05472,M05472,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05479,M05479,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0549,M0549,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0550,M0550,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05511,M05511,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05512,M05512,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05519,M05519,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05521,M05521,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05522,M05522,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05529,M05529,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05531,M05531,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05532,M05532,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05539,M05539,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05541,M05541,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05542,M05542,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05549,M05549,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05551,M05551,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05552,M05552,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05559,M05559,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05561,M05561,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05562,M05562,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05569,M05569,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05571,M05571,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05572,M05572,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05579,M05579,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0559,M0559,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0560,M0560,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05611,M05611,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05612,M05612,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05619,M05619,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05621,M05621,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05622,M05622,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05629,M05629,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05631,M05631,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05632,M05632,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05639,M05639,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05641,M05641,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05642,M05642,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05649,M05649,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05651,M05651,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05652,M05652,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05659,M05659,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05661,M05661,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05662,M05662,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05669,M05669,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05671,M05671,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05672,M05672,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05679,M05679,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0569,M0569,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0570,M0570,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05711,M05711,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05712,M05712,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05719,M05719,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05721,M05721,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05722,M05722,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05729,M05729,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05731,M05731,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05732,M05732,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05739,M05739,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05741,M05741,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05742,M05742,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05749,M05749,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05751,M05751,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05752,M05752,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05759,M05759,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05761,M05761,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05762,M05762,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05769,M05769,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05771,M05771,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05772,M05772,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05779,M05779,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0579,M0579,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0580,M0580,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05811,M05811,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05812,M05812,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05819,M05819,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05821,M05821,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05822,M05822,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05829,M05829,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05831,M05831,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05832,M05832,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05839,M05839,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05841,M05841,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05842,M05842,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05849,M05849,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05851,M05851,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05852,M05852,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05859,M05859,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05861,M05861,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05862,M05862,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05869,M05869,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05871,M05871,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05872,M05872,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M05879,M05879,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0589,M0589,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M059,M059,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0600,M0600,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06011,M06011,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06012,M06012,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06019,M06019,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06021,M06021,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06022,M06022,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06029,M06029,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06031,M06031,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06032,M06032,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06039,M06039,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06041,M06041,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06042,M06042,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06049,M06049,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06051,M06051,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06052,M06052,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06059,M06059,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06061,M06061,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06062,M06062,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06069,M06069,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06071,M06071,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06072,M06072,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06079,M06079,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0608,M0608,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0609,M0609,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M061,M061,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0620,M0620,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06211,M06211,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06212,M06212,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06219,M06219,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06221,M06221,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06222,M06222,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06229,M06229,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06231,M06231,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06232,M06232,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06239,M06239,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06241,M06241,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06242,M06242,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06249,M06249,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06251,M06251,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06252,M06252,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06259,M06259,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06261,M06261,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06262,M06262,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06269,M06269,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06271,M06271,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06272,M06272,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06279,M06279,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0628,M0628,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0629,M0629,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0630,M0630,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06311,M06311,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06312,M06312,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06319,M06319,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06321,M06321,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06322,M06322,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06329,M06329,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06331,M06331,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06332,M06332,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06339,M06339,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06341,M06341,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06342,M06342,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06349,M06349,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06351,M06351,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06352,M06352,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06359,M06359,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06361,M06361,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06362,M06362,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06369,M06369,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06371,M06371,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06372,M06372,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06379,M06379,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0638,M0638,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0639,M0639,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M064,M064,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0680,M0680,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06811,M06811,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06812,M06812,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06819,M06819,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06821,M06821,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06822,M06822,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06829,M06829,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06831,M06831,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06832,M06832,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06839,M06839,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06841,M06841,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06842,M06842,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06849,M06849,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06851,M06851,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06852,M06852,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06859,M06859,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06861,M06861,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06862,M06862,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06869,M06869,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06871,M06871,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06872,M06872,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M06879,M06879,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0688,M0688,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0689,M0689,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M069,M069,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0800,M0800,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08011,M08011,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08012,M08012,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08019,M08019,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08021,M08021,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08022,M08022,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08029,M08029,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08031,M08031,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08032,M08032,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08039,M08039,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08041,M08041,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08042,M08042,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08049,M08049,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08051,M08051,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08052,M08052,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08059,M08059,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08061,M08061,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08062,M08062,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08069,M08069,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08071,M08071,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08072,M08072,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08079,M08079,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0808,M0808,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0809,M0809,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M081,M081,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M0820,M0820,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08211,M08211,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08212,M08212,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08219,M08219,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08221,M08221,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08222,M08222,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08229,M08229,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08231,M08231,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08232,M08232,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08239,M08239,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08241,M08241,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08242,M08242,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08249,M08249,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08251,M08251,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08252,M08252,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
I011721AS1Y16Y17RC,M08259,M08259,40,1,40,4,4,0,,0,,0,C,N,N,,,,,
